cell,dates,nums_cr,pages_table_start,line_order,title
"Prolonger socle de 32 cm local C7 suivant demande SUFFIXE (vu avec BAUTERS : le carreleur doit au préalable dépose cornière angle et carrelage
vertical, couler directement sur carrelage au sol avec fers de scellement) ",['29-08-2013'],"[80, 81, 82, 83, 84, 85, 86, 87]","[731, 745, 760, 774, 789, 804, 819, 834]",111,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Protéger contre les risques de chute les terrassements périphérique au pieux ,['16-06-2011'],"[13, 14]","[155, 167]",23,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Provisoirement une pose de barrière HERAS sera posé au pourtour des tête des forages, transmettre dans l’entre fait les fiches technique 
des ouvrages de protection des têtes de forage pour validation ",['12-04-2011'],"[5, 6, 7, 8, 9]","[37, 47, 56, 68, 84]",41,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Présenter la formulation de la composition des béton des panneaux préfabriqués matricés ,['30-05-2011'],"[11, 12, 13, 18, 19]","[121, 137, 155, 217, 229]",16,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Présenter vos plans PAC pour études à Mr KUENTZ qui sera présent le 15/04/11 en vos locaux pour point structure ,['12-04-2011'],"[5, 6, 7]","[37, 47, 56]",45,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Prévoir une mise au point pour mettre une pente sur la recharge des dalles alvéolaires vers les DEP de STERC afin de ne pas avoir de
stagnation d’eau en toiture terrasse, (pas de végétalisation sur cette zone). ",['22-12-2011'],"[28, 29]","[313, 324]",48,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"QUESTION SICRE / GO 
Pour la grue G2, en maintenant l'axe de la grue telle que vous l'aviez prévu, avec un chassis de 6.00m x 6.00m, celui ci empiète sur l'angle de 
l'escalier. Dans ce cas les distances entre les pieux de grue et ceux du batiment ne sont pas incompatibles mais empêche l'éxécution de 
l'escalier et gêne certainement la pose de la passerelle tant que la grue sera en place. 
Peut on déplacer l'axe de la grue vers le sud (en maintenant l'implantation du pieu G5 et en déplaçant les pieux G6 à G8 pour un entraxe de 
6.00 x 6.00) ? 
Dans ce cas, l'angle extrême NE du bâtiment vestiaires serait à un peu plus de 58m de l'axe de la grue. ",['10-05-2011'],"[8, 9]","[68, 84]",39,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Rappel sur les découpes des locaux produits, les allèges sont trop hautes 
LE 14/02/13 : NON FAIT",['19-07-2019'],"[63, 64, 66, 67, 68]","[489, 502, 516, 529, 542]",22,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Reprendre le seuil et les finitions au pourtour de la porte du local transformation  
LE 02/05/13 : NON FAIT ","['21-02-2013', '14-03-2013']","[69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[555, 574, 593, 609, 627, 645, 662, 679, 692, 705, 718, 731, 745, 760, 774, 789, 804, 819, 834, 849, 864, 878, 891]",124,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Reprendre les sols des locaux vestiaires personnels étage pour obtenir une forme de pente 
LE 02/05/13 : Un rabotage des béton du dallage a été effectué par TOMMASINI, en attente de la réception de support de BAUTERS ",['14-03-2013'],"[71, 72, 72, 74, 75, 76, 77, 78, 79, 80]","[593, 609, 627, 645, 662, 679, 692, 705, 718, 731]",73,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Suite au point fait ce jour en réunion sur le local PAC, ne pas couler la dalle de sol du local PAC.
ETDE doit transmettre un plan PAC du rayon de cintrage des PE de fort diamètre pour mise en oeuvre d’un réservation ",['24-05-2011'],"[10, 11, 12, 13]","[105, 121, 137, 155]",18,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Suite à nos demandes vous fournissez oralement les descentes de charges du bardage en terre cuite et annoncez : 42kg/m²,['05-04-2011'],"[4, 5, 6]","[28, 37, 47]",24,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Transmettre au OCTANT  OPC les fiches technique des matériaux et matériels que vous souhaitez mettre en œuvre pour observation / copie 
BC ",['15-03-2011'],"[1, 2, 3]","[5, 12, 20]",3,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Transmettre aux concernés une convention de prêt de grue, ( charpentier, couvreur, HSB etc. etc.). ",['16-06-2011'],"[13, 14, 15, 16, 17]","[155, 167, 178, 190, 206]",27,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Transmettre les FT des complexes d’étanchéité des voiles périphérique avec copie BC et GEOTECHNICIEN pour analyse des frottements
des remblais sur les voiles, et impactant sur les DDC des pieux ",['26-04-2011'],"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[47, 56, 68, 84, 105, 121, 137, 155, 167, 178, 190, 206, 217, 229, 241, 251, 261, 273, 284]",24,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Transmettre les FT des granulats pour les plateformes GO,['12-04-2011'],"[5, 6, 7, 8]","[37, 47, 56, 68]",36,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Transmettre les devis sur les gaines maçonnées manquantes au RDC suite point fait en réunion
Le 06/12/12 : FAIT",['22-11-2012'],"[59, 60]","[429, 445]",41,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Transmettre plan de calpinage des panneaux de bardage béton bambou préfabriquer à OCTANT ,['01-09-2011'],"[19, 20, 21, 22, 23, 24]","[229, 241, 251, 261, 273, 284]",52,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Transmettre plans PAC des édicules des têtes de forages 
LE 02/05/13: Nous sommes toujours dans l’attente de vos PAC ",['24-05-2012'],"[63, 64, 66, 67, 68, 69, 70, 71, 72, 72]","[489, 502, 516, 529, 542, 555, 574, 593, 609, 627]",13,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Transmettre vos essais à la plaque suivant CCTP, sur rampe PMR, sous bâtiment dans galeries et locaux 
LE 02/05/13 : NON FAIT ",['21-02-2013'],"[69, 70, 71, 72, 72, 74]","[555, 574, 593, 609, 627, 645]",74,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Transmettre échantillon de pierre agraffées ,['29-09-2011'],"[23, 24, 25, 26, 28, 29, 30, 31, 32]","[273, 284, 293, 304, 313, 324, 335, 348, 361]",82,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous annoncez installer la base vie le 2 mai 11, idem clôtures",['22-03-2011'],"[2, 3, 4]","[12, 20, 28]",14,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous annoncez que les plans armatures des poteaux de supports des plages BS et poutres plates BS alors que transmission de plan N°218 / 
219 ",['07-07-2011'],"[16, 17]","[190, 206]",35,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous avez trop enterré les bardages bambou coté garage à vélo, vous devez transmettre une méthode de résorption des niveaux, en effet les 
seuils étaient aux normes PMR  
Toujours en attente : 
Echantillons pierre agrafée, seuil et pavés parvis 
Plan PAC des édicules de forages 
Etc 
Suivant liste ci-dessus ",['10-01-2013'],"[59, 60]","[429, 445]",89,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous devez assister FORCLUM lors de la mise en œuvre des réseaux élec dans les alvéoles suite à vos omissions de mise en place des boitiers
élec dans les dalles alvéolaire ",['22-12-2011'],"[28, 29, 30]","[313, 324, 335]",41,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous devez transmettre d’urgence vos plans PAC sur les édicules des forages PAC, nous devons les mettre en places rapidement 
LE 14/02/13 : NON FAIT ",['13-09-2012'],"[63, 64, 66, 67, 68, 69, 70]","[489, 502, 516, 529, 542, 555, 574]",32,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous devez transmettre les épaisseurs des complexes des habillages intérieurs à BSM, ossatures primaires et secondaires afin de finaliser les 
implantation des panneau en contre collés BSM 
LE 24/11/11 : A faire suite validation échantillons 
LE 19/01/12 : En cours suite au refus des panneaux de correction acoustique par ACOUSTIBEL, retransmettre les nouvelles épaisseurs des 
complexes 
LE 09/02/12 : Courriel ACOUSTIBEL 
« Bonjour, 
Je vous demande de bien vouloir excuser notre retard à répondre à ce mail qui s’est un peu perdu. 
Le PHONICERAM dB dispose d’un coefficient d ’absorption acoustique αw de seulement 0,50 ce qui est très inférieur à la valeur demandée 
qui doit être telle que αw  ≥ 0.85. 
Les autres valeurs de coefficient d’absorption acoustique fournies du PHONICERAM dB montrent bien que les autres références de 
coefficients d’absorption acoustiques sont elles aussi nettement inférieures à celles du  PHONBRIC de TERREAL ayant servi à la simulation 
de l’étude acoustique en phase PRO. 
Pour accepter ce produit, il faudrait donc augmenter la surface disponible de 1720 à 280 m² au minimum ce qui ne sera pas facile. 
Cordialement » ",['17-11-2011'],"[31, 32]","[348, 361]",32,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous n’avez toujours pas chiffré les demandes de la Moe, soit : les gaine d’arrivée d’air neuf, les moins-values sur les protections contre
voiles ",['30-06-2011'],"[15, 16, 17, 18, 19, 20, 23]","[178, 190, 206, 217, 229, 241, 273]",27,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Vous prévenez qu’il vous manque des charges sur les zones vestiaires sanitaires et en prolongement des gradins, charge permanente set 
charges d’exploitation ",['07-07-2011'],"[16, 17]","[190, 206]",32,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
 Mettre en œuvre les réservations pour l’encastrement des douches de ETDE ,['27-10-2011'],[25],[293],23,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
" Mettre en œuvre les réservations pour l’encastrement des douches d’ETDE 
A FAIRE ",['27-10-2011'],[26],[304],24,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
:  105 Jours de retards à 500€ / JRS = 52 500€ à retenir sur la prochaine situation,['20-09-2011'],"[21, 22]","[251, 261]",5,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
: A transmettre au BC pour avis,['20-10-2011'],[24],[284],5,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
: Annonce transmission sous peu,['08-09-2011'],"[20, 23, 24]","[241, 273, 284]",5,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
: VOIR PLAN DE PLATEFORME,['17-05-2011'],"[9, 10, 11, 12, 13, 14, 15]","[84, 105, 121, 137, 155, 167, 178]",13,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
: pas de soucis pour le déplacement de la grue voir réponse faite à SICRE le 16/05/11,['17-05-2011'],[9],[84],24,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
: tout document transmis en retards fait l’objet d’application de pénalités,['28-07-2011'],"[18, 19, 20, 23]","[217, 229, 241, 273]",4,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"A 
Déplacer de 5 à 7 cm la réservation de désenfumage des vestiaires publics sur la droite face à cette dernière ",['21-03-2013'],"[69, 70]","[555, 574]",144,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
A chiffrer en moins value le poste 02.4.7 ,['22-12-2011'],"[28, 29]","[313, 324]",52,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Aucunes transmissions de plan PAC sur les accroches des panneaux ,['25-08-2011'],"[18, 19, 20, 23]","[217, 229, 241, 273]",56,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Bouchonner les réseaux de COLAS suite à la mise en œuvre des pieux / massifs / longrines de la grue G2,['16-06-2011'],[13],[155],19,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Calfeutrement à reprendre sur châssis salle d’entrainement, la réservation est trop large, maximum 2cm ",['14-03-2013'],"[68, 71, 72, 72, 74]","[542, 593, 609, 627, 645]",130,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Calfeutrement à reprendre sur châssis salle d’entrainement, la réservation est trop large, maximum 2cm 
LE 21/03/13 : NON FAIT ",['14-03-2013'],"[69, 70]","[555, 574]",115,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Chauffage à mettre en place dans les zones demandées par l’OPC ,['07-02-2013'],[62],[475],81,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Chauffage à mettre en place dans les zones demandées par l’OPC 
LE 14/02/13 : NON FAIT ",['07-02-2013'],"[63, 64, 66, 67, 68]","[489, 502, 516, 529, 542]",89,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Chiffrer la f&p d’un fourreau de fort diamètre, (160 / 200), pour le passage du réseau AEP depuis le parvis jusqu’au local de tri
selectifs, vous devrez respecter un rayon de courbure homogène pour le passage du PE par NOREADE => TC nous confirmer le rayon de 
courbure 
REPONSE OCTANT :Pourquoi faudrait il le rayon de cintrage pour chiffrer cette demande ??? 
Ci-joint les informations de ETDE sur les rayons de courbure des PE de la PAC ",['10-05-2011'],[11],[121],38,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Chiffrer la f&p d’un fourreau de fort diamètre, (160 / 200), pour le passage du réseau AEP depuis le parvis jusqu’au local de tri selectifs,
vous devrez respecter un rayon de courbure homogène pour le passage du PE par NOREADE => TC nous confirmer le rayon de courbure 
REPONSE OCTANT :Pourquoi faudrait il le rayon de cintrage pour chiffrer cette demande ??? 
Ci-joint les informations de ETDE sur les rayons de courbure des PE de la PAC 
Le rayon de courbure des réseaux en PE pour les réseaux PAC est de 30 DN. 
Pour le réseau prévu en DN250, le rayon de courbure est donc de 7,5 m. 
Pour les réseaux prévus en DN160, le rayon de courbure est donc de 4,8 m. ",['10-05-2011'],[12],[137],41,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Constat d’huissier des avoisinants à faire avant intervention sur site ,['15-03-2011'],"[1, 2, 3, 4, 5]","[5, 12, 20, 28, 37]",9,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
Constat d’huissier des avoisinants à faire avant intervention sur site FAIT A TRANSMETTRE ,['15-03-2011'],"[6, 7]","[47, 56]",2,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Constat d’huissier des avoisinants à faire avant intervention sur site FAIT A TRANSMETTRE 
LE 10/05/10 : RAPPEL ",['15-03-2011'],"[8, 9]","[68, 84]",3,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Constat effectué ce jour en présence du représentant de TOMMASINI et du MO sur la fin des ouvrages de terrassement malgré une mise en
veille ",['24-05-2011'],[10],[105],15,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Constat est fait ce jour, que bien que vous ayez formellement prévu de réaliser vos voiles toutes hauteur, vous ne les réalisés qu’en 3 fois, 
merci de justifier suite à vos demandes insistantes vous ne réalisez pas les voiles toutes hauteur ",['25-08-2011'],[18],[217],49,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"DEMANDE GO /confirmer par retour si les écarts constatés sur les pieux 42, 53, 56, 61, 78, 164 sont justifiable au calcul 
REPONSE SONDEFOR/ 
Faisant suite à la réception de vos éléments concernant le recollement des pieux 
de l’affaire citée en objet, certains pieux présentent un excentrement supérieur aux tolérances 
du CCTP, à savoir D/8. Le tableau joint récapitule les écarts constatés et pour les pieux dont 
l’excentrement est supérieur à D/8, la charge et le moment induit par l’excentrement. 
Avec ces valeurs, le calcul par le logiciel Robo bat montre que pour les pieux le 
béton seul suffit à reprendre le moment d’excentrement (section théorique = 0.0cm² - sauf pieu 
53 : 0.9 cm² à comparer à 5 HA 14). Or ces pieux sont tous armés, ils sont donc d’autant plus 
en mesure de reprendre le moment d’excentrement. Il n’y a pas d’adaptation à prévoir. ",['07-07-2011'],"[16, 17]","[190, 206]",29,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"DEMANDES GO : 
• 
Vous êtes en attente des infos sur les évacuations des bacs tampons 
• 
Vous demandez une validation du devis radier ",['21-09-2012'],[22],[261],71,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"DEMANDES GO : 
• Vous êtes en attente des infos sur les évacuations des bacs tampons 
• Vous demandez une validation du devis radier 
Vous refusez mettre à disposition votre grue pour le déchargement des bassins inox, vous n’avez d’aileur pas transmis votre convention de 
prêt de grue à TCE 
Libérer le bassin sportif sans délais ",['21-09-2012'],[23],[273],68,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Demandes HSB sur les reprises de fonds de bassins et banquette 
Je fais suite à mon passage sur site jeudi 29.11.2012 et je vous confirme que certaines zones de la recharge béton en fond de bassin sont à reprendre, 
dans les 2 bassins.  
Conformément que nous avons pu relever lors de notre contrôle avec le chef de chantier de TOMMASINI, il s’agit de :  
- 
Ajouter le béton manquant au niveau des lits massant, cf. photo « lits massant » en pièce jointe.  
- 
Reprendre les zones présentant des aspérités trop prononcées, cf. photo « Fond de bassin ».  
Ces zones sont localisées sur les 2 bassins : traces de pneu, traces laissées par le stockage de palettes, recharge béton présentant des 
aspérités, béton sur la feuillure en pied de paroi à supprimer, ragréage au niveau de la bonde de fond du bassin sportif.  
Une tôle inox de 1,5mm sera soudé en fond de bassin, le rendu du béton doit donc être lisse faute de quoi les aspérités les plus importantes 
poinçonneront l’inox.  
P.S : nous restons dans l’attente de votre confirmation pour un démarrage de la pose des fonds de bassin début janvier. Par quel bassin devons nous 
démarrer ?  
Stéphane Caspar  ",['06-12-2012'],"[59, 60]","[429, 445]",76,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Demandes SICRE à TOMMASINI 
Nous transmettre le ferraillage des chevêtres et des zones coulées en place. ",['01-12-2011'],"[28, 29]","[313, 324]",33,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Démarrer les enduits sur les zones de parpaings 
LE 10/01/13 : NON FAIT ",['22-11-2012'],"[59, 60]","[429, 445]",47,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Démarrer les enduits sur les zones de parpaings 
LE 10/01/13 : NON FAIT 
LE 31/01/13/RAPPEL ",['22-11-2012'],"[61, 62]","[461, 475]",37,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
"Dépose d’une partie des socles des WC suite plans SUFFIXE 
LE 10/01/13 A FAIRE D URGENCE ",['22-11-2012'],"[59, 60]","[429, 445]",44,Lot 2 – TERRASSEMENTS – FONDATIONS – GROS ŒUVRE
